"V1","V2","V3","V4","V5"
0.204875004556756,0.179116631814852,0.221239673243209,0.215196376772963,0.2407922719999
0.206342679568703,0.194747731688218,0.223679737085375,0.215960189874011,0.247124796505484
0.188263688773545,0.202072354028488,0.210782722144829,0.19688354814838,0.218309641668566
0.145895585793191,0.193591444825466,0.160609300781773,0.149093414683737,0.159867209025282
0.110441663416814,0.1642434982045,0.106427311405872,0.106107807739484,0.102248720355746
0.100743537614871,0.131840461209838,0.0831155044891851,0.086792554642796,0.087478580274921
0.118768631528679,0.113403599727109,0.0905214709569402,0.0977115615733551,0.11252307234461
0.129911110777831,0.117648038180165,0.104528823300603,0.119637125405121,0.121983682637279
0.139075476431108,0.125253938738974,0.124846145850496,0.136203726360806,0.132132267219926
0.150626130745581,0.133583248250966,0.146095293121414,0.149272099382966,0.139746645807004
0.156888426900179,0.143849667302315,0.156943856060552,0.160366852243183,0.143638398400242
0.160111519670937,0.1511409720469,0.164632818006368,0.16048904348508,0.151924827705224
0.16210738529678,0.156495298184274,0.16862966895286,0.167074730704293,0.167864211546992
0.152630665430591,0.159663363215165,0.156128663549296,0.161733688474057,0.157148713221278
0.145529302692696,0.15531995657663,0.146107672671645,0.150700334139861,0.153400311041497
0.141394240301825,0.149463009314439,0.139227212771479,0.147258999084591,0.138539910949501
0.151575783993348,0.144801764117075,0.145620531076721,0.15298812758389,0.139349304942066
0.168313489385751,0.149191272577167,0.167889908347986,0.173505507642576,0.150442870460559
0.202238915366156,0.160752374569801,0.21070725381263,0.210555080787733,0.193274891067591
0.237368226055579,0.185393618979064,0.259717275160643,0.243880049371214,0.23776066154784
0.279968428986099,0.216496946710086,0.319539454225228,0.29870036721061,0.2908478260126
0.29545742719662,0.25635806664001,0.352987481224806,0.319611244494968,0.30545090084068
0.281746887702078,0.280352198724496,0.344427213517622,0.309031923823578,0.289490412882437
0.259232884808728,0.281605297221549,0.320664748003332,0.286681263953425,0.259818032301617
0.233222321961903,0.268092293495813,0.281280635340491,0.25360498456924,0.224358130707047
0.225399270601513,0.246157107162076,0.258037914926287,0.23807621126234,0.222633031791789
0.215120137039744,0.230776873697092,0.24507454820601,0.227471530237306,0.223466909118485
0.222746373313207,0.222839979051266,0.248736242545106,0.235865570247819,0.228920996405327
0.1999620218975,0.223306118858759,0.226091153829872,0.220203484545208,0.21322396217264
0.176953718530888,0.210140682762283,0.192305773191317,0.194904547341797,0.184582038832428
0.167024835185201,0.191557588401078,0.181056387209408,0.180338332962008,0.165847711672549
0.212599886247937,0.178363574694987,0.215934691201929,0.216949502018066,0.207474308372649
0.281056560621649,0.201622068082308,0.289402588586691,0.277131165829393,0.270776724752348
0.298343133296423,0.245572727485572,0.328538706026492,0.308912513797732,0.301238453996477
0.289408158219685,0.275455552324984,0.343778262078701,0.309626298665351,0.311110442979256
0.259530035966272,0.284431618172233,0.316385162773074,0.27857864367892,0.273172203275264
0.211962867770445,0.265267381652937,0.246028488205267,0.226420694833089,0.222406066282162
0.18006520486745,0.236898143363415,0.195813734702491,0.189200027207825,0.192067920375028
0.146592634265935,0.202287288580366,0.149695802393277,0.159652476667409,0.171382890514236
0.140541645652504,0.171744745668933,0.120882351143838,0.14232529992116,0.15027635842265
0.13815045999169,0.154154012204302,0.112846835964353,0.130959065376054,0.127155101984658
0.141599303495312,0.145454326364411,0.116561468789949,0.129566947179035,0.123037050276466
0.149269570834223,0.14325605589422,0.127407507076259,0.13606821120427,0.126024147692993
0.150075625024801,0.147239772787676,0.129149985706776,0.139604520314902,0.11758356578592
0.151534965968993,0.148678678278709,0.134063911068383,0.148835148998251,0.134523055353287
0.133431156589236,0.149873161852449,0.118093416900284,0.144089178978705,0.129603183941266
0.124765620550345,0.140622182399105,0.102680052460706,0.138639330607131,0.118401419939377
0.12045504512941,0.131765267068376,0.097262618425239,0.130528868344257,0.110210750654686
0.125127115774043,0.125766307751059,0.093982331544377,0.132806112767388,0.117982039392796
0.127039009667245,0.125535128973843,0.0972574697987338,0.133598802740713,0.107994311765863
0.0863692912543724,0.0962810750737239,0.087418077652694,0.125542638723726,0.0932697911429494
0.0887980928314031,0.110394957362267,0.0670547811494949,0.109985657626385,0.0614134972471889
0.0981445142814784,0.0978339864244251,0.0726423650813692,0.109869177797688,0.0579155443325936
0.121146167131814,0.0975912024638859,0.0953308605479088,0.128407086823286,0.0908952879148077
0.148070198761856,0.111537295480638,0.127116242823116,0.160116694919232,0.122343568325582
0.170184384616914,0.133305584008953,0.165986756474173,0.183516584769653,0.154411609433435
0.193995606913769,0.155372840129684,0.20175852431808,0.212372727298275,0.18134573964689
0.217563050703992,0.177181930200997,0.231533507032661,0.233050404846744,0.202601856619278
