"","time","sentsmooth","ARIMA","ARIMAX","ETS","ADL","VAR","FAVAR"
"2021-05-17","2021-05-17",0.093896523,0.153806415918748,0.12375661319686,0.0967958268785676,0.161914564249645,0.195908407303079,0.180792137267926
"2021-05-18","2021-05-18",0.10714662,0.125607462814014,0.148665122974814,0.106491989710428,0.116224085610311,0.112725092180576,0.109206454839768
"2021-05-19","2021-05-19",0.10941686,0.132800282092896,0.127903172276938,0.109231611174468,0.121298364415964,0.161794039681265,0.126317624359227
"2021-05-20","2021-05-20",0.12246677,0.147243416045758,0.1319730182358,0.121628816534006,0.1316333158322,0.100797603263436,0.128091844149471
"2021-05-21","2021-05-21",0.15464815,0.178821147504425,0.145521928331601,0.152567220662204,0.106642263617807,0.11920687313325,0.163792465350184
"2021-05-22","2021-05-22",0.1507445,0.161236312867002,0.174531588591003,0.150859361914934,0.135056911467402,0.118412292590761,0.131383873866065
"2021-05-23","2021-05-23",0.13033488,0.139686305269516,0.162426499706757,0.131629955366504,0.139456648440555,0.153595421410475,0.169958198588431
"2021-05-24","2021-05-24",0.080171578,0.0958401081767388,0.142491220405049,0.0833845742481072,0.113961046338631,0.0524523281942894,0.10892782962807
"2021-05-25","2021-05-25",0.070889689,0.106176899409717,0.100500571186874,0.0716632997061045,0.0928207231242662,0.0555932134331458,0.116553523161142
"2021-05-26","2021-05-26",0.11252885,0.143441915021517,0.105642717209672,0.109982315648532,0.0734976316354754,0.250218306521666,0.179874425855484
"2021-05-28","2021-05-28",0.10749216,0.145142564436916,0.139005224472278,0.107647351038187,0.107793801081912,0.0976722930031398,0.149494741529019
"2021-05-29","2021-05-29",0.090428516,0.0910259504681856,0.106218241908628,0.0915050578869695,0.110045897859569,0.0794433598754895,0.142972960737987
"2021-05-30","2021-05-30",0.055231422,0.0686084797147176,0.107813964490443,0.0574844300149295,0.0869883722135879,0.0174358321482468,0.0706632864584004
"2021-05-31","2021-05-31",0.053955812,0.085960238139967,0.0727103786474654,0.0541744548562057,0.0343188008107624,0.0237430064389665,0.114420234579733
"2021-06-01","2021-06-01",0.087134965,0.122515752292071,0.0845392346455873,0.085085474384645,0.0672957077820671,0.0887373975436239,0.140114302899959
"2021-06-02","2021-06-02",0.11460894,0.138304190711495,0.118384973352151,0.112798304143553,0.098502505921568,0.214580322983143,0.172549231813914
"2021-06-03","2021-06-03",0.17982164,0.174878073324954,0.136390131716492,0.175801070023627,0.158218079278193,0.148304279860945,0.198359554597144
"2021-06-04","2021-06-04",0.22480762,0.210307056889961,0.170907455552679,0.221981686141565,0.178773200828761,0.150506560315747,0.224062966007227
"2021-06-05","2021-06-05",0.21042114,0.205645937974729,0.206165067898202,0.211249959654392,0.215843770698338,0.178382742500255,0.21293185746735
