"","time","sentsmooth","ARIMA","ARIMAX","ETS","ADL","VAR","FAVAR"
"2021-05-18","2021-05-18",0.10714662,0.143158145480954,0.130048069151443,0.0985731861216837,0.156552667460702,0.209317187231944,0.174782617164695
"2021-05-19","2021-05-19",0.10941686,0.130404603249894,0.150341703406547,0.106281580407263,0.138764408739032,0.174144299285776,0.137282860370672
"2021-05-20","2021-05-20",0.12246677,0.148155490823474,0.1134031438198,0.109093126804266,0.137797482715384,0.159990233001882,0.129763542441056
"2021-05-21","2021-05-21",0.15464815,0.141712428117493,0.130095289166749,0.121134835020703,0.127262671668009,0.0607427681417822,0.142657666189057
"2021-05-22","2021-05-22",0.1507445,0.156020489233419,0.137372598551805,0.15133090226904,0.148320160572766,0.0919861700277298,0.1568509825557
"2021-05-23","2021-05-23",0.13033488,0.152271945076914,0.151065951480243,0.150799997900034,0.17696480907296,0.165673291852675,0.156274643757014
"2021-05-24","2021-05-24",0.080171578,0.134415787581946,0.152867301335846,0.132353837234864,0.150511534213463,0.165740669403125,0.183811470159465
"2021-05-25","2021-05-25",0.070889689,0.112328406274805,0.137464084330393,0.0853207049095433,0.121820809251112,0.0615196434599401,0.150628064633251
"2021-05-26","2021-05-26",0.11252885,0.11731865698252,0.0999549634506847,0.0723053842387843,0.106936603390091,0.150581731628892,0.182912881063391
"2021-05-28","2021-05-28",0.10749216,0.148973147263573,0.0966374609195066,0.108547203167331,0.0857904441944992,0.255923652962932,0.200583245370913
"2021-05-29","2021-05-29",0.090428516,0.141072271608408,0.12432683681015,0.107593283796736,0.107647966525565,0.0962077511667948,0.189006034581405
"2021-05-30","2021-05-30",0.055231422,0.116393123358778,0.129383222981574,0.0921209587500381,0.107217384568259,0.0477033329265603,0.154218995524986
"2021-05-31","2021-05-31",0.053955812,0.101968905710714,0.112815874059897,0.0588702318363244,0.0970027597721742,0.0129683155220563,0.121299067079222
"2021-06-01","2021-06-01",0.087134965,0.111461325490181,0.080658328607865,0.0544334037664048,0.0290368862993795,0.00805798409625429,0.155539035120702
"2021-06-02","2021-06-02",0.11460894,0.134376100395588,0.0853707470876597,0.0838986378013889,0.0626060498307338,0.171502651290918,0.190754154909527
"2021-06-03","2021-06-03",0.17982164,0.14457953108846,0.107110046646685,0.111574297117376,0.106097436956084,0.179559362997682,0.185683250600755
"2021-06-04","2021-06-04",0.22480762,0.167902674089092,0.131075671285627,0.173083983330948,0.124432295993306,0.0547468549543031,0.195738617754106
"2021-06-05","2021-06-05",0.21042114,0.186767877175844,0.170520583886066,0.219709329175145,0.178402211982098,0.084502239152726,0.224378285579917
