"V1","V2","V3","V4","V5"
0.159673083637577,0.179050874291445,0.220693851588396,0.167285615109943,0.232038068550569
0.160653945416168,0.194621114995568,0.223578725901135,0.165064793247103,0.216479783814868
0.159239548058267,0.201986459262228,0.210804593747828,0.164963230714502,0.192706438907769
0.15605360064975,0.193270448625296,0.161782497622461,0.163611541908024,0.162175368580678
0.150806846279272,0.164128646084656,0.106523144557085,0.161175885712169,0.139035028518929
0.147969805679731,0.13172060923941,0.0839089051399035,0.157077175861462,0.132603492086074
0.148379911166875,0.112979343923784,0.090457813906075,0.160285111586471,0.136682723636987
0.149288407178021,0.117068731121074,0.104083748778549,0.160519325261291,0.138940254342683
0.150386630007913,0.124961602086407,0.124188593590066,0.163290255057967,0.144647137648412
0.152274568399773,0.133479079993636,0.145397084875309,0.168166929766851,0.15169795269655
0.153640343625729,0.143996570308571,0.156548065355093,0.174038067043025,0.153821843677818
0.154281492396367,0.151497903844612,0.164370366526076,0.174258960920906,0.156654602260334
0.154943438671353,0.156906760141481,0.168494155231892,0.175032276125354,0.158054010962619
0.154456010676503,0.159976376006179,0.156487076584549,0.170796324534438,0.152877817967305
0.153197552110639,0.155246418282662,0.146439625321728,0.171486167958991,0.150640491853938
0.152752602795995,0.149918829323035,0.139462152771758,0.173533857772189,0.146127906168645
0.152949193316142,0.145071474001354,0.145452367494612,0.180399768594634,0.146011524298008
0.154549701057259,0.149337515949892,0.167220585573456,0.187185022780125,0.147584447893342
0.157858548444615,0.160639593673548,0.20931420605717,0.195061443470488,0.148825198824479
0.162380618513153,0.185374642021764,0.260029420295293,0.198269293709978,0.151839295799278
0.167501962665301,0.216236530551887,0.320046269070211,0.203231143997216,0.15553080975614
0.171532787719977,0.25430737497334,0.352098138979015,0.204122078462332,0.158441805444413
0.171640652274866,0.277605541960966,0.34444036427389,0.205065367872276,0.162032899413711
0.169749112400739,0.278149700616771,0.321100100326099,0.208655876230459,0.166931319439209
0.167213289508561,0.264963126599806,0.281781179406505,0.207496809644046,0.170151389144992
0.164578721603639,0.244313330736616,0.259157650128769,0.211232627279085,0.180206760464746
0.163517070010644,0.232244254779338,0.245641421537587,0.213243032769894,0.18699790303882
0.163138704555531,0.223091570355553,0.248737620673401,0.217201497266559,0.190275532840486
0.161910817750798,0.225210981454797,0.225937655756545,0.213008098982614,0.192317213700092
0.158494254844249,0.210962250947539,0.194396022044403,0.210014327923412,0.188787983420208
0.156781553022568,0.190674292583809,0.181765867037758,0.209896131268676,0.188961201661712
0.158956387882935,0.17684159486713,0.215431361027732,0.217043039980022,0.194727512586576
0.164781821597915,0.195148929104909,0.286557306360318,0.228573460047669,0.205804282276335
0.16950222337664,0.237630822975876,0.326675772015349,0.235346099289053,0.216023598300161
0.17053005974174,0.266139677426454,0.343002982317046,0.236326341327328,0.222229613304302
0.169674853455792,0.277334613589786,0.317447916788181,0.229762998925992,0.227216197430718
0.164679710487199,0.261464780930545,0.248546576796943,0.216392348928556,0.221734735951695
0.159059137356445,0.225046619836962,0.19609639726151,0.208634620923406,0.21588761117429
0.155770159155836,0.190907993945643,0.151506536420043,0.203016804182824,0.209446119940908
0.152398277978121,0.163898485512163,0.122126423176593,0.197914700073986,0.199438892658749
0.150703474937155,0.147443875258688,0.113237182349127,0.194471631905647,0.187905340626852
0.150677527027317,0.135208230634794,0.116429922703641,0.192843344058482,0.171922797722516
0.151165737749921,0.135141635933333,0.12696240162631,0.191994351856577,0.156183699519506
0.151514387491986,0.138765841576415,0.12902310273327,0.194056733139549,0.136303964397786
0.15157063048382,0.137864268205886,0.133852266199941,0.199648763747234,0.127236176358538
0.151041331101986,0.139474962497034,0.118667562261686,0.206379509730396,0.107820048664574
0.149255344611421,0.130727293052111,0.103318738513715,0.211230652661957,0.0939420063798749
0.148639814782535,0.121947935569503,0.0975226789216312,0.21464189254005,0.0910330743877839
0.148538090049432,0.115496060901418,0.09412117016591,0.21565827440339,0.08707016300169
0.14839384051157,0.1156154996758,0.0971331882898168,0.212901138642478,0.0769235037495418
0.147991700795222,0.117054189167268,0.0877750456879148,0.208970858600304,0.0552823788570828
0.146167860106072,0.110732431919452,0.0678712154232552,0.203239807073699,0.0194511640980425
