"","time","sentsmooth","ARIMA","ARIMAX","ETS","ADL","VAR","FAVAR"
"2021-04-08","2021-04-08",0.24085766,0.229985116313555,0.149535203245483,0.230828949052004,0.182829110802615,0.309064853916027,0.241139547896682
"2021-04-09","2021-04-09",0.27116972,0.228355221381494,0.212120259773711,0.267188783012713,0.264594725592648,0.278414721741499,0.240019694976754
"2021-04-10","2021-04-10",0.2148681,0.211336604792915,0.224817165734908,0.220045826001584,0.265882823286469,0.220090910376577,0.184014900572311
"2021-04-11","2021-04-11",0.18606009,0.147455962107645,0.214309039973587,0.189421092294124,0.225167362883951,0.189012887651064,0.14913056840275
"2021-04-12","2021-04-12",0.071626998,0.0834152706558734,0.162172826420975,0.0832673185394395,0.169940661051373,0.0944040849589921,0.0832104599172558
"2021-04-13","2021-04-13",0.044619717,0.0821964531116919,0.0998808018814017,0.048430757295523,0.120944155563267,-0.0288321985059173,0.0570981557331259
"2021-04-14","2021-04-14",0.07686656,0.101007007103404,0.0858204641190665,0.0740471680427218,0.0710799185463706,0.0526691387016377,0.103886296394027
"2021-04-15","2021-04-15",0.12287351,0.158381150003204,0.0978421522450813,0.118042678274544,0.0983012221587566,0.211438093430655,0.167394825282332
"2021-04-16","2021-04-16",0.1199697,0.131364896940078,0.145786220256351,0.119777845532112,0.167169534644021,0.110421571678853,0.133497029327729
"2021-04-17","2021-04-17",0.15440036,0.153879666536185,0.134367671959156,0.150977875547414,0.150092634688192,0.0408454155155952,0.147816528215922
"2021-04-18","2021-04-18",0.17518094,0.164218488807002,0.149790271274069,0.172790644682762,0.168961731816513,0.200348132408829,0.160681580495455
"2021-04-19","2021-04-19",0.15000556,0.153133565903637,0.161201136500258,0.15226006951844,0.178964459415065,0.172731629222022,0.152565206039748
"2021-04-20","2021-04-20",0.18124413,0.16899093891472,0.154822271152017,0.178380693435591,0.181487718294559,0.163106004067985,0.173549858391117
"2021-04-21","2021-04-21",0.16336416,0.15626097766089,0.166021778654524,0.164850737456394,0.157120408979742,0.17187027017188,0.172764031399125
"2021-04-22","2021-04-22",0.14125325,0.149198179417142,0.158307844273921,0.143586327584321,0.142042618416702,0.179326454067816,0.151763373712189
"2021-04-23","2021-04-23",0.13073809,0.127797169450007,0.15110715806489,0.132007114162,0.14838795573758,0.0805656601405331,0.128780267462184
"2021-04-24","2021-04-24",0.12577307,0.138470298833304,0.132672207226668,0.126387719023942,0.109241472593679,0.0840488886924065,0.143094075991766
"2021-04-25","2021-04-25",0.16232166,0.165645636983954,0.137257348878768,0.158769040017413,0.132954795544676,0.199897653874367,0.171012197647567
"2021-04-26","2021-04-26",0.21815951,0.206122042552549,0.15970007801436,0.212291592808967,0.165098207789731,0.196254745429283,0.204585521953476
"2021-04-27","2021-04-27",0.25823468,0.233686097470751,0.196513960011212,0.253699463901587,0.211366598695604,0.247671770127025,0.242832851450054
"2021-04-28","2021-04-28",0.31495714,0.267318803063496,0.226138960721717,0.308910740288891,0.228069478101433,0.288478497705804,0.294765272265602
"2021-04-29","2021-04-29",0.41456071,0.339032627478758,0.259082578597524,0.404130266891455,0.272751978417581,0.313450847137517,0.354072225893993
"2021-04-30","2021-04-30",0.35934493,0.289456907910461,0.323559859508366,0.363786064954386,0.326983399062287,0.295561362504919,0.310819828915759
"2021-05-01","2021-05-01",0.34117392,0.275142052913449,0.296162609772969,0.343418105142995,0.295821103219219,0.228658701859695,0.288647864314272
"2021-05-02","2021-05-02",0.27775753,0.213423447932792,0.279315547880394,0.284252579876078,0.260531893843159,0.218231431687857,0.231816755914968
"2021-05-03","2021-05-03",0.18903646,0.182258880562399,0.226325980111609,0.198446656643538,0.216996299011047,0.207805232432183,0.18805480556401
"2021-05-04","2021-05-04",0.28398973,0.248268446782872,0.190618525877909,0.275530476361605,0.187420880223988,0.255919151253601,0.266632866422838
"2021-05-05","2021-05-05",0.25122479,0.2285489708969,0.237006442622006,0.25362774924256,0.237184886300086,0.280520354599823,0.253161903938567
"2021-05-06","2021-05-06",0.23423366,0.224604817240695,0.230209390339879,0.236149421253527,0.214034215368123,0.232565430307274,0.240477914833644
"2021-05-07","2021-05-07",0.18705948,0.147507773396828,0.225708653863672,0.1919086560179,0.226888269264172,0.144919207713818,0.154982144966565
"2021-05-08","2021-05-08",0.13168669,0.143910017941419,0.162847768534608,0.137632979323273,0.18923349188614,0.107680940606746,0.129562345552536
"2021-05-09","2021-05-09",0.13737048,0.139286594445114,0.147550413978948,0.137388299747702,0.123712571106506,0.154832043653584,0.155203670629721
"2021-05-10","2021-05-10",0.36257479,0.32930636241548,0.140882773197713,0.340314858123541,0.181799804734906,0.388824490289344,0.37173290852522
"2021-05-11","2021-05-11",0.36790204,0.315526041543269,0.292018373766512,0.365185551954296,0.363100811509803,0.340651736929951,0.332738184710661
"2021-05-12","2021-05-12",0.36928993,0.309437736470604,0.311257820916019,0.368894180338002,0.334374448705273,0.344701614325775,0.339576016107257
"2021-05-13","2021-05-13",0.40623012,0.289786776069657,0.309784682260231,0.40254890617706,0.337344840501427,0.32567264010357,0.305888273570255
"2021-05-14","2021-05-14",0.17054038,0.152739646403246,0.293623096976919,0.193477189172806,0.33595636536079,0.152111976278351,0.170309860750241
"2021-05-15","2021-05-15",0.17657058,0.163107400330541,0.179190629382223,0.178233369468315,0.161731004996884,0.160996206620948,0.177838031482515
"2021-05-16","2021-05-16",0.13739233,0.122079447727874,0.165984955279388,0.141420624066042,0.172251587161244,0.224680484604069,0.140729470781865
"2021-05-17","2021-05-17",0.093896523,0.154885983679363,0.130048069151443,0.0985838519962644,0.156552667460702,0.195908407303079,0.171514971841053
"2021-05-18","2021-05-18",0.10714662,0.105045187459249,0.150341703406547,0.106289769623112,0.138764408739032,0.112725092180576,0.116808737893535
"2021-05-19","2021-05-19",0.10941686,0.133894749728372,0.1134031438198,0.109099647415413,0.137797482715384,0.161794039681265,0.144907355965606
"2021-05-20","2021-05-20",0.12246677,0.139031906466848,0.130095289166749,0.121139291964035,0.127262671668009,0.100797603263436,0.135601077441372
"2021-05-21","2021-05-21",0.15464815,0.154179733677601,0.137372598551805,0.151332301652897,0.148320160572766,0.11920687313325,0.159233480980687
"2021-05-22","2021-05-22",0.1507445,0.153277953370802,0.151065951480243,0.150801187983324,0.17696480907296,0.118412292590761,0.152121054237139
"2021-05-23","2021-05-23",0.13033488,0.133955228537848,0.152867301335846,0.132356198599346,0.150511534213463,0.153595421410475,0.15906988431784
"2021-05-24","2021-05-24",0.080171578,0.0914773431365885,0.137464084330393,0.0853261725627029,0.121820809251112,0.0524523281942894,0.103224683097244
"2021-05-25","2021-05-25",0.070889689,0.0958921503761455,0.0999549634506847,0.0723108544931837,0.106936603390091,0.0555932134331458,0.108581112397568
"2021-05-26","2021-05-26",0.11252885,0.130600648729255,0.0966374609195066,0.108548982156305,0.0857904441944992,0.250218306521666,0.172999950221053
"2021-05-28","2021-05-28",0.10749216,0.13052437055179,0.12432683681015,0.107594817628948,0.107647966525565,0.0976722930031398,0.15068475386204
"2021-05-29","2021-05-29",0.090428516,0.109061547049099,0.129383222981574,0.0921233796871435,0.107217384568259,0.0794433598754895,0.13503050080865
"2021-05-30","2021-05-30",0.055231422,0.0734175757566154,0.112815874059897,0.058874715023734,0.0970027597721742,0.0174358321482468,0.0649130161180497
"2021-05-31","2021-05-31",0.053955812,0.086431509987007,0.080658328607865,0.0544374215696547,0.0290368862993795,0.0237430064389665,0.122621160898751
"2021-06-01","2021-06-01",0.087134965,0.112022932292493,0.0853707470876597,0.0838997310173305,0.0626060498307338,0.0887373975436239,0.120353369995362
"2021-06-02","2021-06-02",0.11460894,0.136440652488531,0.107110046646685,0.111573120547411,0.106097436956084,0.214580322983143,0.157273311686521
"2021-06-03","2021-06-03",0.17982164,0.179212957856975,0.131075671285627,0.173078404080799,0.124432295993306,0.148304279860945,0.181923443715291
"2021-06-04","2021-06-04",0.22480762,0.204303398990712,0.170520583886066,0.219701247039339,0.178402211982098,0.150506560315747,0.238264121164876
"2021-06-05","2021-06-05",0.21042114,0.191652006085493,0.198307436098178,0.211346295067481,0.208349426166179,0.178382742500255,0.201821128344743
