"V1","V2","V3","V4","V5"
0.191051486034901,0.179152703938357,0.221239673243209,0.209895738363202,0.258559241464108
0.185876336570708,0.194785075149112,0.223679737085375,0.202865628707809,0.250914025288588
0.171419509260548,0.202109383888873,0.210785021770821,0.181305213495359,0.21459536412411
0.147054774280647,0.193651880437521,0.160609300781773,0.142282690523147,0.158081529693325
0.124169450219573,0.1642434982045,0.10641958005805,0.107986942095643,0.104849644006952
0.126462674897115,0.131840427691476,0.0831155044891851,0.0976007364276961,0.108594909710183
0.140360769136345,0.113403299736172,0.0905121168823566,0.11563578271261,0.128526649475077
0.142059791537885,0.117648006440923,0.104528823300603,0.131061821018193,0.130151663033071
0.143601961051525,0.125311048464648,0.124846145850496,0.141469849882067,0.131021170561038
0.151064531390145,0.13361716429947,0.146095293121414,0.155700266291019,0.131519216383374
0.153486636944086,0.143871711098228,0.156943856060552,0.158576627078743,0.133678760296837
0.154962383862063,0.151176981966972,0.164632818006368,0.162479321193927,0.15460548138997
0.158200099058294,0.156495314234701,0.16862966895286,0.171344860668865,0.168758875797529
0.151399477642351,0.159663363215165,0.156128663549296,0.16319507723794,0.163010136682953
0.146902080264347,0.15534225698357,0.146107672671645,0.154247017746705,0.152595065581262
0.147801922528988,0.149496620585049,0.139227212771479,0.153849951774967,0.138266833348563
0.153827207399944,0.144801764117075,0.145620531076721,0.160745845260226,0.130757828530057
0.165564794459898,0.149223565452096,0.167889908347986,0.180721392971075,0.146061502903655
0.186311852542398,0.160787590678005,0.21070725381263,0.205759519195566,0.181540243382898
0.207531046981629,0.185393656865527,0.259724871482168,0.241258354756632,0.22304378424054
0.232498450132302,0.216521230226745,0.319550198048614,0.278733234743476,0.260101808753148
0.242243162004553,0.256449500666014,0.352997350711581,0.290833641193921,0.262922765384328
0.228290629266224,0.280393158874798,0.344516152590147,0.277073922940394,0.241094748850853
0.218332998941519,0.281646150288688,0.320669002091829,0.258456520961634,0.211179645061571
0.206729335191754,0.268163344006979,0.281281537516812,0.236540379417498,0.197846768064895
0.202823160684084,0.246207543202582,0.258037914926287,0.225360515471582,0.203980841358557
0.194818166622688,0.23078020312122,0.24507454820601,0.222698478579279,0.208722621998762
0.199288151032068,0.222841632033123,0.248735365488732,0.230372336815522,0.217498927318806
0.184827298597896,0.223302382509542,0.226088672552772,0.215068581051598,0.19892292739575
0.164298249224492,0.210137508332398,0.192301602549288,0.1898298894321,0.166407906628336
0.16979288847637,0.191545076172903,0.181052245144275,0.190202987643121,0.167369010812408
0.209063625028638,0.178348802965707,0.215933670977372,0.222986383188764,0.206137042509893
0.256177148770483,0.201618866543474,0.289402588586691,0.272508887011558,0.25514886904623
0.249158925881452,0.245583520300466,0.328538706026492,0.285964293486607,0.274985190794955
0.235572101478635,0.275485553272443,0.343778262078701,0.277900169031699,0.272047495200949
0.230174992753449,0.284457810763845,0.316385162773074,0.255432004730024,0.243108492786181
0.196483697664395,0.265280454034812,0.246028488205267,0.215410647515848,0.211678719997917
0.177497366769998,0.236897849586965,0.195808075324624,0.190777284004371,0.19909040108161
0.164282512880772,0.202278257657318,0.149695802393277,0.174292583738115,0.186464140287163
0.162542920012752,0.171719002929621,0.120882351143838,0.156923882837389,0.156312759476396
0.159532430141374,0.154132695227558,0.112846835964353,0.143321339162694,0.130456819560408
0.160547388676585,0.145425193463722,0.116561468789949,0.140294498095697,0.12310282666743
0.166473773883875,0.143224227976028,0.127407507076259,0.145920844320002,0.117379567216924
0.164802873449577,0.147226996332052,0.129149985706776,0.151163256747007,0.119277324845465
0.162221506943434,0.148662888624054,0.134063911068383,0.16315547076842,0.144617892681636
0.150863299221564,0.149867722392062,0.118093416900284,0.168131394264049,0.145911845153977
0.143683394603388,0.140605503985692,0.102680052460706,0.160524065860153,0.129366414862432
0.147071910733667,0.131751577018457,0.097262618425239,0.159703323009623,0.128855460374831
0.150118047925668,0.12575317229018,0.093982331544377,0.159464434363349,0.122933510988977
0.147899897694168,0.125526374934699,0.0972574697987338,0.160015084572195,0.113247764996183
0.0868993312465209,0.0962730673833727,0.087418077652694,0.152642753693914,0.0876939523917171
0.111181179706391,0.110394722612958,0.0670547811494949,0.137055916848427,0.0549278886675096
0.122216945711097,0.0978339176689473,0.0726423650813692,0.139171764666979,0.0594776378898585
0.141485986790946,0.0975911439678409,0.0953308605479088,0.159473838582507,0.0867558742857402
0.153303936501016,0.111537244235145,0.127116242823116,0.177729954455471,0.11088203002159
0.166122436777387,0.133305608761034,0.165986756474173,0.196903436959247,0.13736047541593
0.184520372610427,0.155372906847738,0.20175852431808,0.215964694064796,0.154599479654251
