"","time","sentsmooth","ARIMA","ARIMAX","ETS","ADL","VAR","FAVAR"
"2021-05-20","2021-05-20",0.12246677,0.155918580735866,0.127903172276938,0.109231611174468,0.121298364415964,0.159990233001882,0.129763542441056
"2021-05-21","2021-05-21",0.15464815,0.172638432558488,0.1319730182358,0.121628816534006,0.1316333158322,0.0607427681417822,0.142657666189057
"2021-05-22","2021-05-22",0.1507445,0.184680021467469,0.145521928331601,0.152567220662204,0.106642263617807,0.0919861700277298,0.1568509825557
"2021-05-23","2021-05-23",0.13033488,0.165461041481024,0.174531588591003,0.150859361914934,0.135056911467402,0.165673291852675,0.156274643757014
"2021-05-24","2021-05-24",0.080171578,0.145474245964773,0.162426499706757,0.131629955366504,0.139456648440555,0.165740669403125,0.183811470159465
"2021-05-25","2021-05-25",0.070889689,0.127008316810228,0.142491220405049,0.0833845742481072,0.113961046338631,0.0615196434599401,0.150628064633251
"2021-05-26","2021-05-26",0.11252885,0.138147346550054,0.100500571186874,0.0716632997061045,0.0928207231242662,0.150581731628892,0.182912881063391
"2021-05-28","2021-05-28",0.10749216,0.174974566075842,0.105642717209672,0.109982315648532,0.0734976316354754,0.255923652962932,0.200583245370913
"2021-05-29","2021-05-29",0.090428516,0.159539105947068,0.139005224472278,0.107647351038187,0.107793801081912,0.0962077511667948,0.189006034581405
"2021-05-30","2021-05-30",0.055231422,0.0915658542426255,0.106218241908628,0.0915050578869695,0.110045897859569,0.0477033329265603,0.154218995524986
"2021-05-31","2021-05-31",0.053955812,0.0980665505400596,0.107813964490443,0.0574844300149295,0.0869883722135879,0.0129683155220563,0.121299067079222
"2021-06-01","2021-06-01",0.087134965,0.121543577029236,0.0727103786474654,0.0541744548562057,0.0343188008107624,0.00805798409625429,0.155539035120702
"2021-06-02","2021-06-02",0.11460894,0.144838138010442,0.0845392346455873,0.085085474384645,0.0672957077820671,0.171502651290918,0.190754154909527
"2021-06-03","2021-06-03",0.17982164,0.140645839870911,0.118384973352151,0.112798304143553,0.098502505921568,0.179559362997682,0.185683250600755
"2021-06-04","2021-06-04",0.22480762,0.169137479062446,0.136390131716492,0.175801070023627,0.158218079278193,0.0547468549543031,0.195738617754106
"2021-06-05","2021-06-05",0.21042114,0.205550996376508,0.170907455552679,0.221981686141565,0.178773200828761,0.084502239152726,0.224378285579917
