"V1","V2","V3","V4","V5"
0.191051486034901,0.179152703938357,0.221239673243209,0.209895738363202,0.258559241464108
0.18730645209278,0.195860975625567,0.223640808976291,0.203128863292799,0.247695255070559
0.172026364527548,0.203082751557171,0.209850580304863,0.180993402226522,0.206128067360864
0.154703022592918,0.194856038872036,0.158010616780891,0.141883837757247,0.147090169708412
0.122454184351811,0.162570823727437,0.102029119516485,0.109134193624348,0.0888226044883894
0.12517792079508,0.130746919215984,0.0819773555704003,0.100167203097177,0.0950919030764799
0.140004352784195,0.112453340944677,0.0909454007285878,0.118049890532528,0.119991458893081
0.144265624401528,0.117128373433164,0.105265093801433,0.132924954775052,0.125042942328688
0.14283868188369,0.126751513331273,0.125798029235167,0.142032697619118,0.126918452242639
0.152392318934827,0.132706909278887,0.147134813287682,0.155644696456437,0.127578394962343
0.159972354515982,0.140879640717047,0.157511741444432,0.159694605752976,0.130171243795212
0.158795414497595,0.150465949387434,0.165034915708457,0.164066534892018,0.15267338348295
0.157429839357091,0.159293685621387,0.168840819554916,0.173020901050908,0.169166289186977
0.146908697019589,0.157608407527807,0.155361906947693,0.16475147017386,0.165302634721011
0.148917994530265,0.154023941295276,0.145466779770656,0.155337555451772,0.156869323856868
0.138776619887572,0.148391980110254,0.138792503178855,0.154615855810317,0.143458446894264
0.153832487603238,0.143600577101193,0.146009771867378,0.162435320239622,0.130765052314523
0.169124075416682,0.148305169998958,0.169273759208784,0.182378795486666,0.140390685676421
0.191226637426253,0.16015149789216,0.213366989251001,0.20629560570461,0.170675654457199
0.21648086493687,0.18397317949111,0.265028632496558,0.240207133736642,0.213091334457148
0.242612879159801,0.214477630574121,0.32607929307972,0.277425645307346,0.251759099048731
0.249596121935826,0.25975414010463,0.355463980431261,0.291832305522787,0.256983583737138
0.227549203378673,0.284636256082464,0.343649944866002,0.280525132146773,0.239115715686597
0.218654966374929,0.282806872193573,0.318692255883287,0.263742216744779,0.210988836596826
0.20582374469769,0.268602976182515,0.277464116202546,0.242312616702956,0.197246945068883
0.197887936870544,0.244131535831501,0.256680303515675,0.228811372535399,0.199315045203561
0.196498885340698,0.237399391619947,0.244219936249142,0.223298277595214,0.198852687477609
0.199135329959251,0.227347918108716,0.249050456163356,0.230511646784798,0.204303283432556
0.176187137520371,0.222113639320239,0.223605420856519,0.216347033247703,0.18686466311528
0.157124771074623,0.204893244348669,0.191133705980746,0.192036042796249,0.156789049892417
0.163375492894127,0.195517088598331,0.180438265699529,0.192170882543968,0.162196201253366
0.206251417467071,0.182792072938507,0.218999419412453,0.224545795254458,0.199423019459718
0.246141866911777,0.200643545221113,0.294175429711961,0.277223954246154,0.24540083358278
0.241782834513447,0.239749846843794,0.330999831751371,0.293594778572109,0.265049619234113
0.211001034281482,0.257724790268496,0.344754977754134,0.286476454431845,0.26405511328016
0.20869650884888,0.278940334229301,0.314628939405535,0.266232919203766,0.241872146383891
0.183328644288985,0.263755992651729,0.24100577634127,0.22506986058956,0.208212287302665
0.154144286105546,0.233739643517696,0.19037645754802,0.196004741794037,0.190670775678912
0.166256427527937,0.189559432054955,0.146660220475777,0.176606905286042,0.173937154506457
0.150894453259649,0.168426540082341,0.118951225365716,0.160412221313261,0.151003403453734
0.13875392755243,0.140646762042338,0.112303449249944,0.144081181606421,0.132696121255098
0.145513713210777,0.130756965253041,0.116812195156062,0.137806438582897,0.121878672607988
0.15345537208761,0.131435277324187,0.12813948041252,0.143742041614428,0.117309022427114
0.149325995812286,0.138518365259176,0.129266861731896,0.146928227615591,0.108450094479079
0.14683383164381,0.140354254045994,0.134394356378316,0.159067471544345,0.134893268826952
0.134648181377484,0.141803641607808,0.117019562978013,0.167468542426452,0.140341144453072
0.125755841569258,0.132537344036185,0.101655546504865,0.161429032489156,0.125897426907848
0.129512592578159,0.122601088397878,0.0969053447248196,0.160315954711158,0.127782930523444
0.132410196193312,0.113706871963813,0.0937644893949896,0.157111920188274,0.123331693194181
0.133588781061165,0.116019318542657,0.0974754679128542,0.152774715639137,0.11785654716822
0.122160129467886,0.118765034774197,0.0867629662373554,0.140946012523124,0.0903139229526783
0.104009953332047,0.111050266158955,0.065708339157632,0.121265315575703,0.054416293405993
0.118984292891582,0.100172431924988,0.0730112731818235,0.120038901923748,0.0634258536259799
0.151194416128713,0.09808134412018,0.0968328823546137,0.138220312594576,0.097057357232079
0.1676201608718,0.111319528925154,0.129190399497298,0.15444986963141,0.122744497504554
0.170809787488239,0.133013835777914,0.168462002179626,0.171666193133218,0.142244022126866
0.193273083320755,0.154981767064334,0.203945292515052,0.192122125421117,0.15147108521306
