"","time","sentsmooth","ARIMA","ARIMAX","ETS","ADL","VAR","FAVAR"
"2021-04-14","2021-04-14",0.07686656,0.156275247540998,0.149535203245483,0.230850681647453,0.182829110802615,0.282068707926427,0.153602750004741
"2021-04-15","2021-04-15",0.12287351,0.165616968992412,0.212120259773711,0.267217240254392,0.264594725592648,0.273793265633327,0.151574984089244
"2021-04-16","2021-04-16",0.1199697,0.161464857482571,0.224817165734908,0.220055481751295,0.265882823286469,0.241772136144844,0.146970667781779
"2021-04-17","2021-04-17",0.15440036,0.156137524942372,0.214309039973587,0.189420106388051,0.225167362883951,0.214145229804109,0.165646107810743
"2021-04-18","2021-04-18",0.17518094,0.15148128053305,0.162172826420975,0.0832355796971181,0.169940661051373,0.135494947205497,0.158538659276467
"2021-04-19","2021-04-19",0.15000556,0.144069885063046,0.0998808018814017,0.04839451899865,0.120944155563267,0.0668635761478142,0.141784281156255
"2021-04-20","2021-04-20",0.18124413,0.146538606519032,0.0858204641190665,0.0740248446015812,0.0710799185463706,0.0549484033860687,0.158290384604535
"2021-04-21","2021-04-21",0.16336416,0.150440200505042,0.0978421522450813,0.118037147320647,0.0983012221587566,0.154693861068964,0.16720925068811
"2021-04-22","2021-04-22",0.14125325,0.150739388485168,0.145786220256351,0.119773804785213,0.167169534644021,0.0975876745008187,0.15371027245179
"2021-04-23","2021-04-23",0.13073809,0.151482412968557,0.134367671959156,0.150983644451927,0.150092634688192,0.116167876898114,0.168497947697935
"2021-04-24","2021-04-24",0.12577307,0.155148638336695,0.149790271274069,0.172801741832405,0.168961731816513,0.14349730714735,0.18230127309484
"2021-04-25","2021-04-25",0.16232166,0.154393687418824,0.161201136500258,0.15226320939031,0.178964459415065,0.149379020606028,0.175013884607228
"2021-04-26","2021-04-26",0.21815951,0.154242932322337,0.154822271152017,0.178390884706255,0.181487718294559,0.135021737924301,0.176210396257963
"2021-04-27","2021-04-27",0.25823468,0.156175270758199,0.166021778654524,0.164855172386641,0.157120408979742,0.127640148713737,0.172097924832859
"2021-04-28","2021-04-28",0.31495714,0.153132779918282,0.158307844273921,0.143583777482602,0.142042618416702,0.144576944173969,0.166335433567628
"2021-04-29","2021-04-29",0.41456071,0.151811167466564,0.15110715806489,0.132001644382237,0.14838795573758,0.119723054729009,0.178717148542006
"2021-04-30","2021-04-30",0.35934493,0.151783810406654,0.132672207226668,0.12638158577057,0.109241472593679,0.120949394445807,0.175440022302194
"2021-05-01","2021-05-01",0.34117392,0.153261054776481,0.137257348878768,0.158773433112564,0.132954795544676,0.133847421737431,0.195107984822793
"2021-05-02","2021-05-02",0.27775753,0.158106091995712,0.15970007801436,0.212310797890226,0.165098207789731,0.131863934970198,0.201309171624726
"2021-05-03","2021-05-03",0.18903646,0.16220717823347,0.196513960011212,0.253727314365728,0.211366598695604,0.133053069932749,0.19537822780647
"2021-05-04","2021-05-04",0.28398973,0.166159484815708,0.226138960721717,0.308949718721551,0.228069478101433,0.145849289866411,0.204118367816441
"2021-05-05","2021-05-05",0.25122479,0.174191385726264,0.259082578597524,0.404190048829735,0.272751978417581,0.177437916502304,0.210309440644645
"2021-05-06","2021-05-06",0.23423366,0.175979260637352,0.323559859508366,0.363823449623643,0.326983399062287,0.172301237191062,0.201468588496033
"2021-05-07","2021-05-07",0.18705948,0.170101134694084,0.296162609772969,0.343442900035187,0.295821103219219,0.150928494343894,0.20138007861243
"2021-05-08","2021-05-08",0.13168669,0.168409872845657,0.279315547880394,0.284255722434229,0.260531893843159,0.155952217956462,0.202135387178935
"2021-05-09","2021-05-09",0.13737048,0.161154870903345,0.226325980111609,0.198424239740948,0.216996299011047,0.166208722478503,0.190310415014476
"2021-05-10","2021-05-10",0.36257479,0.162046830892157,0.190618525877909,0.275534509035846,0.187420880223988,0.174287469744943,0.226428497144245
"2021-05-11","2021-05-11",0.36790204,0.167396565590993,0.237006442622006,0.253624682520062,0.237184886300086,0.211712042627834,0.228899943903562
"2021-05-12","2021-05-12",0.36928993,0.160998116241243,0.230209390339879,0.236141808087541,0.214034215368123,0.222779875205641,0.223338812589041
"2021-05-13","2021-05-13",0.40623012,0.158509834104887,0.225708653863672,0.191889508421166,0.226888269264172,0.191772536101306,0.194831781226551
"2021-05-14","2021-05-14",0.17054038,0.154303597622357,0.162847768534608,0.137601427007833,0.18923349188614,0.18726525553087,0.191625894781777
"2021-05-15","2021-05-15",0.17657058,0.152055571225279,0.147550413978948,0.137362293295493,0.123712571106506,0.170437989108367,0.204899268708996
"2021-05-16","2021-05-16",0.13739233,0.165266460576792,0.140882773197713,0.340352605219566,0.181799804734906,0.205609811660011,0.236912106303966
"2021-05-17","2021-05-17",0.093896523,0.176836629056077,0.292018373766512,0.365223825268533,0.363100811509803,0.229884253796803,0.250859374503848
"2021-05-18","2021-05-18",0.10714662,0.171024155378301,0.311257820916019,0.368926720511837,0.334374448705273,0.227290290868014,0.250511240233636
"2021-05-19","2021-05-19",0.10941686,0.174728397491427,0.309784682260231,0.402585458813221,0.337344840501427,0.283421802591976,0.246688685591117
"2021-05-20","2021-05-20",0.12246677,0.166447390028136,0.293623096976919,0.1934463203354,0.33595636536079,0.217633340417665,0.19891417971163
"2021-05-21","2021-05-21",0.15464815,0.152397523204655,0.179190629382223,0.178203554739419,0.161731004996884,0.203651594218011,0.180534318485542
"2021-05-22","2021-05-22",0.1507445,0.157233985164193,0.165984955279388,0.141385391567668,0.172251587161244,0.214359451465162,0.188447867341411
"2021-05-23","2021-05-23",0.13033488,0.15120715020746,0.130048069151443,0.0985424111040891,0.156552667460702,0.187423838751855,0.187538143358871
"2021-05-24","2021-05-24",0.080171578,0.148317823721555,0.150341703406547,0.106257951471828,0.138764408739032,0.143022039732884,0.19584968127801
"2021-05-25","2021-05-25",0.070889689,0.150723783577461,0.1134031438198,0.109074312414383,0.137797482715384,0.14334462500335,0.191749655373477
"2021-05-26","2021-05-26",0.11252885,0.150287690015175,0.130095289166749,0.121121975080488,0.127262671668009,0.0905243753146862,0.198617041589663
"2021-05-28","2021-05-28",0.10749216,0.1524918896263,0.137372598551805,0.151326864525817,0.148320160572766,0.108577577361742,0.190297400072721
"2021-05-29","2021-05-29",0.090428516,0.153914140712339,0.151065951480243,0.150796564066842,0.17696480907296,0.134419171897935,0.187363993455582
"2021-05-30","2021-05-30",0.055231422,0.151859690797859,0.152867301335846,0.132347023819527,0.150511534213463,0.162904740365377,0.193846602159472
"2021-05-31","2021-05-31",0.053955812,0.148590476694492,0.137464084330393,0.0853049286953272,0.121820809251112,0.0907872430797849,0.204140332276651
