"","time","sentsmooth","ARIMA","ARIMAX","ETS","ADL","VAR","FAVAR"
"2021-04-30","2021-04-30",0.35934493,0.151617247535615,0.132510559015142,0.12618808138853,0.111586321636341,0.120949394445807,0.175440022302194
"2021-05-01","2021-05-01",0.34117392,0.153202295009469,0.137423196309306,0.159743259504215,0.142927903086411,0.133847421737431,0.195107984822793
"2021-05-02","2021-05-02",0.27775753,0.158478711084417,0.159800587589295,0.214094451406436,0.162379610493719,0.131863934970198,0.201309171624726
"2021-05-03","2021-05-03",0.18903646,0.162986496292015,0.196777000547961,0.253486185462895,0.198123241068864,0.133053069932749,0.19537822780647
"2021-05-04","2021-05-04",0.28398973,0.167397737563258,0.227060993511384,0.308524727518937,0.238908434906104,0.145849289866411,0.204118367816441
"2021-05-05","2021-05-05",0.25122479,0.176318241377791,0.261618470876521,0.40670145096915,0.277058335411073,0.177437916502304,0.210309440644645
"2021-05-06","2021-05-06",0.23423366,0.178698571230727,0.327520138118291,0.363638233712572,0.329995443230304,0.172301237191062,0.201468588496033
"2021-05-07","2021-05-07",0.18705948,0.173717394016139,0.300318942642294,0.343034021199495,0.295646462363797,0.150928494343894,0.20138007861243
"2021-05-08","2021-05-08",0.13168669,0.172118464739615,0.282277762295524,0.283521754408789,0.269656067201431,0.155952217956462,0.202135387178935
"2021-05-09","2021-05-09",0.13737048,0.164049254683186,0.227077602908539,0.194441763716428,0.215335699054167,0.166208722478503,0.190310415014476
"2021-05-10","2021-05-10",0.36257479,0.177278184845588,0.182315884655483,0.2782325684126,0.177231076770672,0.174287469744943,0.226428497144245
"2021-05-11","2021-05-11",0.36790204,0.173208551649497,0.248162030924129,0.2536805523253,0.262017631366117,0.211712042627834,0.228899943903562
"2021-05-12","2021-05-12",0.36928993,0.174563775992047,0.230243703144113,0.236262681395285,0.238015794048794,0.222779875205641,0.223338812589041
"2021-05-13","2021-05-13",0.40623012,0.172335339981429,0.220457731130382,0.188970054663774,0.228270577324634,0.191772536101306,0.194831781226551
"2021-05-14","2021-05-14",0.17054038,0.173127935471058,0.153160365064913,0.134735493742166,0.17998430469637,0.18726525553087,0.191625894781777
"2021-05-15","2021-05-15",0.17657058,0.173025909953944,0.141760823398958,0.13728670584837,0.138331096590838,0.170437989108367,0.204899268708996
"2021-05-16","2021-05-16",0.13739233,0.202087914034482,0.158746794818516,0.348244023616658,0.180431957361773,0.205609811660011,0.236912106303966
"2021-05-17","2021-05-17",0.093896523,0.197609258967069,0.312413311271978,0.366754349476714,0.347762743500609,0.229884253796803,0.250859374503848
"2021-05-18","2021-05-18",0.10714662,0.206590650371132,0.329596981750926,0.369136374513426,0.340036390090838,0.227290290868014,0.250511240233636
"2021-05-19","2021-05-19",0.10941686,0.193877809742657,0.328163720089657,0.403992000418267,0.331631083597419,0.283421802591976,0.246688685591117
"2021-05-20","2021-05-20",0.12246677,0.192755662355457,0.284507141802118,0.186065811471619,0.291435075022225,0.217633340417665,0.19891417971163
"2021-05-21","2021-05-21",0.15464815,0.202764420048404,0.174151119779695,0.178027190258161,0.188664957837131,0.203651594218011,0.180534318485542
"2021-05-22","2021-05-22",0.1507445,0.189363181108579,0.182225427768573,0.139948307529474,0.151211956924285,0.214359451465162,0.188447867341411
"2021-05-23","2021-05-23",0.13033488,0.186106832239481,0.12375661319686,0.0967958268785676,0.161914564249645,0.187423838751855,0.187538143358871
"2021-05-24","2021-05-24",0.080171578,0.181099111291228,0.148665122974814,0.106491989710428,0.116224085610311,0.143022039732884,0.19584968127801
"2021-05-25","2021-05-25",0.070889689,0.180520047301464,0.127903172276938,0.109231611174468,0.121298364415964,0.14334462500335,0.191749655373477
"2021-05-26","2021-05-26",0.11252885,0.179592825415124,0.1319730182358,0.121628816534006,0.1316333158322,0.0905243753146862,0.198617041589663
"2021-05-28","2021-05-28",0.10749216,0.180234921646754,0.145521928331601,0.152567220662204,0.106642263617807,0.108577577361742,0.190297400072721
"2021-05-29","2021-05-29",0.090428516,0.177529933590898,0.174531588591003,0.150859361914934,0.135056911467402,0.134419171897935,0.187363993455582
