"","time","sentsmooth","ARIMA","ARIMAX","ETS","ADL","VAR","FAVAR"
"2021-04-24","2021-04-24",0.12577307,0.130858898590539,0.141515161097839,0.130885258293816,0.149860757472522,0.0754139103617277,0.150741660380083
"2021-04-25","2021-04-25",0.16232166,0.142058650276531,0.127482153336506,0.125843404804806,0.135564625525638,0.163609421009321,0.168938768772413
"2021-04-26","2021-04-26",0.21815951,0.171467484326111,0.13291501547943,0.16181529642608,0.139049324112137,0.15820994146955,0.182790899930648
"2021-04-27","2021-04-27",0.25823468,0.20005203009865,0.166092985819095,0.217474035826947,0.151645148721517,0.190845930024248,0.207551523930693
"2021-04-28","2021-04-28",0.31495714,0.207929997840599,0.213410176815988,0.257823416303814,0.194925750815414,0.237147947121864,0.23515058908225
"2021-04-29","2021-04-29",0.41456071,0.227224500030217,0.239656569076217,0.314495142857192,0.231821728217915,0.216931759445041,0.267774377548349
"2021-04-30","2021-04-30",0.35934493,0.297981021177487,0.274551030559827,0.414240066428931,0.285327929091878,0.278013119469056,0.318206722749191
"2021-05-01","2021-05-01",0.34117392,0.239881786102539,0.352397873313372,0.359778795141976,0.334732209670119,0.215911527530853,0.271998993640342
"2021-05-02","2021-05-02",0.27775753,0.205611197490067,0.308912609720587,0.34130705998367,0.304928396903764,0.165213773727093,0.241151555440798
"2021-05-03","2021-05-03",0.18903646,0.192334043083214,0.274313999414566,0.277764029466186,0.246009211990366,0.223986218289401,0.23447616160962
"2021-05-04","2021-05-04",0.28398973,0.160747673149814,0.203682264864217,0.189045421834383,0.213942133273436,0.204178914895495,0.185119395230097
"2021-05-05","2021-05-05",0.25122479,0.242747585057854,0.180752918402969,0.283584526219398,0.208101363218905,0.26377500294291,0.267238332319166
"2021-05-06","2021-05-06",0.23423366,0.206679436907628,0.258804849615212,0.251436758007956,0.266314791452295,0.271096068383255,0.248205865443299
"2021-05-07","2021-05-07",0.18705948,0.156470797694914,0.227726466381994,0.234338711712117,0.234735002020569,0.160185765244722,0.199161791063275
"2021-05-08","2021-05-08",0.13168669,0.155381940165183,0.212951526689263,0.187313973860881,0.231444793837656,0.0936886815106378,0.162098374696128
"2021-05-09","2021-05-09",0.13737048,0.147525007129964,0.138604116687809,0.131866934440378,0.191296019723585,0.172137082139815,0.1628601358792
"2021-05-10","2021-05-10",0.36257479,0.157915699261924,0.148965039612747,0.13735171757683,0.104664368418509,0.196325218637585,0.213618502127983
"2021-05-11","2021-05-11",0.36790204,0.319448646640868,0.141608696166613,0.36208519921851,0.200555461070108,0.353311200974054,0.371765330962691
"2021-05-12","2021-05-12",0.36928993,0.273926440850923,0.329024878033675,0.36789533714653,0.375761043146534,0.338715455784111,0.309010546746944
"2021-05-13","2021-05-13",0.40623012,0.177790414912236,0.325564826529615,0.369289378631794,0.334315376310517,0.269088097182246,0.242679656868527
"2021-05-14","2021-05-14",0.17054038,0.234891570493286,0.321481696509493,0.406226425284688,0.344469742514438,0.248253637750228,0.262022765245588
"2021-05-15","2021-05-15",0.17657058,0.149185130924406,0.284168058967555,0.170563977487135,0.300751351633184,0.110467956972759,0.159343997749859
"2021-05-16","2021-05-16",0.13739233,0.140912621550013,0.147648293592816,0.176569978879437,0.173296916823736,0.191913236367705,0.180746957217619
"2021-05-17","2021-05-17",0.093896523,0.192745814538093,0.155108970551161,0.137396249486097,0.150805563740654,0.270998723709687,0.231849478876116
"2021-05-18","2021-05-18",0.10714662,0.153962782366741,0.114102764317523,0.0939008748837196,0.152153751872723,0.207661163283837,0.19094363920395
"2021-05-19","2021-05-19",0.10941686,0.123649228458611,0.14290644469392,0.107145293563293,0.131491898176574,0.192390271835326,0.123046296778873
"2021-05-20","2021-05-20",0.12246677,0.139005987053209,0.10936507333183,0.109416632717593,0.119115851186471,0.134485756046807,0.108583099687465
"2021-05-21","2021-05-21",0.15464815,0.158053580444026,0.123242512554322,0.122465464860324,0.118337559469761,0.0179745493472163,0.12174603814095
"2021-05-22","2021-05-22",0.1507445,0.175813420542685,0.1360814298774,0.15464492693636,0.136454060033953,0.0721803974409367,0.148520698286349
"2021-05-23","2021-05-23",0.13033488,0.156380655534039,0.173381830973144,0.150744890518711,0.156287017726071,0.171788438678748,0.162525986083863
